geo_lvl_uuid,name,fips,state,state_fips,county,county_fips,lookup,fips_uuid
3,Blackford,9,Indiana,18,Blackford,9,IndianaBlackford,fips-18-009
3,Boone,11,Indiana,18,Boone,11,IndianaBoone,fips-18-011
3,Brown,13,Indiana,18,Brown,13,IndianaBrown,fips-18-013
3,Carroll,15,Indiana,18,Carroll,15,IndianaCarroll,fips-18-015
3,Cass,17,Indiana,18,Cass,17,IndianaCass,fips-18-017
3,Clark,19,Indiana,18,Clark,19,IndianaClark,fips-18-019
3,Clay,21,Indiana,18,Clay,21,IndianaClay,fips-18-021
3,Clinton,23,Indiana,18,Clinton,23,IndianaClinton,fips-18-023
3,Crawford,25,Indiana,18,Crawford,25,IndianaCrawford,fips-18-025
3,Daviess,27,Indiana,18,Daviess,27,IndianaDaviess,fips-18-027
3,Dearborn,29,Indiana,18,Dearborn,29,IndianaDearborn,fips-18-029
3,Decatur,31,Indiana,18,Decatur,31,IndianaDecatur,fips-18-031
3,De Kalb,33,Indiana,18,De Kalb,33,IndianaDe Kalb,fips-18-033
3,Delaware,35,Indiana,18,Delaware,35,IndianaDelaware,fips-18-035
3,Dubois,37,Indiana,18,Dubois,37,IndianaDubois,fips-18-037
3,Elkhart,39,Indiana,18,Elkhart,39,IndianaElkhart,fips-18-039
3,Fayette,41,Indiana,18,Fayette,41,IndianaFayette,fips-18-041
3,Floyd,43,Indiana,18,Floyd,43,IndianaFloyd,fips-18-043
3,Fountain,45,Indiana,18,Fountain,45,IndianaFountain,fips-18-045
3,Franklin,47,Indiana,18,Franklin,47,IndianaFranklin,fips-18-047
3,Fulton,49,Indiana,18,Fulton,49,IndianaFulton,fips-18-049
3,Gibson,51,Indiana,18,Gibson,51,IndianaGibson,fips-18-051
3,Grant,53,Indiana,18,Grant,53,IndianaGrant,fips-18-053
3,Greene,55,Indiana,18,Greene,55,IndianaGreene,fips-18-055
3,Hamilton,57,Indiana,18,Hamilton,57,IndianaHamilton,fips-18-057
3,Hancock,59,Indiana,18,Hancock,59,IndianaHancock,fips-18-059
3,Harrison,61,Indiana,18,Harrison,61,IndianaHarrison,fips-18-061
3,Hendricks,63,Indiana,18,Hendricks,63,IndianaHendricks,fips-18-063
3,Henry,65,Indiana,18,Henry,65,IndianaHenry,fips-18-065
3,Howard,67,Indiana,18,Howard,67,IndianaHoward,fips-18-067
3,Huntington,69,Indiana,18,Huntington,69,IndianaHuntington,fips-18-069
3,Jackson,71,Indiana,18,Jackson,71,IndianaJackson,fips-18-071
3,Jasper,73,Indiana,18,Jasper,73,IndianaJasper,fips-18-073
3,Jay,75,Indiana,18,Jay,75,IndianaJay,fips-18-075
3,Jefferson,77,Indiana,18,Jefferson,77,IndianaJefferson,fips-18-077
3,Jennings,79,Indiana,18,Jennings,79,IndianaJennings,fips-18-079
3,Johnson,81,Indiana,18,Johnson,81,IndianaJohnson,fips-18-081
3,Knox,83,Indiana,18,Knox,83,IndianaKnox,fips-18-083
3,Kosciusko,85,Indiana,18,Kosciusko,85,IndianaKosciusko,fips-18-085
3,Lagrange,87,Indiana,18,Lagrange,87,IndianaLagrange,fips-18-087
3,Lake,89,Indiana,18,Lake,89,IndianaLake,fips-18-089
3,La Porte,91,Indiana,18,La Porte,91,IndianaLa Porte,fips-18-091
3,Lawrence,93,Indiana,18,Lawrence,93,IndianaLawrence,fips-18-093
3,Madison,95,Indiana,18,Madison,95,IndianaMadison,fips-18-095
3,Marion,97,Indiana,18,Marion,97,IndianaMarion,fips-18-097
3,Marshall,99,Indiana,18,Marshall,99,IndianaMarshall,fips-18-099
3,Martin,101,Indiana,18,Martin,101,IndianaMartin,fips-18-101
3,Miami,103,Indiana,18,Miami,103,IndianaMiami,fips-18-103
3,Monroe,105,Indiana,18,Monroe,105,IndianaMonroe,fips-18-105
3,Montgomery,107,Indiana,18,Montgomery,107,IndianaMontgomery,fips-18-107
3,Morgan,109,Indiana,18,Morgan,109,IndianaMorgan,fips-18-109
3,Newton,111,Indiana,18,Newton,111,IndianaNewton,fips-18-111
3,Noble,113,Indiana,18,Noble,113,IndianaNoble,fips-18-113
3,Ohio,115,Indiana,18,Ohio,115,IndianaOhio,fips-18-115
3,Orange,117,Indiana,18,Orange,117,IndianaOrange,fips-18-117
3,Owen,119,Indiana,18,Owen,119,IndianaOwen,fips-18-119
3,Parke,121,Indiana,18,Parke,121,IndianaParke,fips-18-121
3,Perry,123,Indiana,18,Perry,123,IndianaPerry,fips-18-123
3,Pike,125,Indiana,18,Pike,125,IndianaPike,fips-18-125
3,Porter,127,Indiana,18,Porter,127,IndianaPorter,fips-18-127
3,Posey,129,Indiana,18,Posey,129,IndianaPosey,fips-18-129
3,Pulaski,131,Indiana,18,Pulaski,131,IndianaPulaski,fips-18-131
3,Putnam,133,Indiana,18,Putnam,133,IndianaPutnam,fips-18-133
3,Randolph,135,Indiana,18,Randolph,135,IndianaRandolph,fips-18-135
3,Ripley,137,Indiana,18,Ripley,137,IndianaRipley,fips-18-137
3,Rush,139,Indiana,18,Rush,139,IndianaRush,fips-18-139
3,St. Joseph,141,Indiana,18,St. Joseph,141,IndianaSt. Joseph,fips-18-141
3,Scott,143,Indiana,18,Scott,143,IndianaScott,fips-18-143
3,Shelby,145,Indiana,18,Shelby,145,IndianaShelby,fips-18-145
3,Spencer,147,Indiana,18,Spencer,147,IndianaSpencer,fips-18-147
3,Starke,149,Indiana,18,Starke,149,IndianaStarke,fips-18-149
3,Steuben,151,Indiana,18,Steuben,151,IndianaSteuben,fips-18-151
3,Sullivan,153,Indiana,18,Sullivan,153,IndianaSullivan,fips-18-153
3,Switzerland,155,Indiana,18,Switzerland,155,IndianaSwitzerland,fips-18-155
3,Tippecanoe,157,Indiana,18,Tippecanoe,157,IndianaTippecanoe,fips-18-157
3,Tipton,159,Indiana,18,Tipton,159,IndianaTipton,fips-18-159
3,Union,161,Indiana,18,Union,161,IndianaUnion,fips-18-161
3,Vanderburgh,163,Indiana,18,Vanderburgh,163,IndianaVanderburgh,fips-18-163
3,Vermillion,165,Indiana,18,Vermillion,165,IndianaVermillion,fips-18-165
3,Vigo,167,Indiana,18,Vigo,167,IndianaVigo,fips-18-167
3,Wabash,169,Indiana,18,Wabash,169,IndianaWabash,fips-18-169
3,Warren,171,Indiana,18,Warren,171,IndianaWarren,fips-18-171
3,Warrick,173,Indiana,18,Warrick,173,IndianaWarrick,fips-18-173
3,Washington,175,Indiana,18,Washington,175,IndianaWashington,fips-18-175
3,Wayne,177,Indiana,18,Wayne,177,IndianaWayne,fips-18-177
3,Wells,179,Indiana,18,Wells,179,IndianaWells,fips-18-179
3,White,181,Indiana,18,White,181,IndianaWhite,fips-18-181
3,Whitley,183,Indiana,18,Whitley,183,IndianaWhitley,fips-18-183
2,Iowa,19,Iowa,19,,0,Iowa,fips-19-00
3,Adair,1,Iowa,19,Adair,1,IowaAdair,fips-19-001
3,Adams,3,Iowa,19,Adams,3,IowaAdams,fips-19-003
3,Allamakee,5,Iowa,19,Allamakee,5,IowaAllamakee,fips-19-005
3,Appanoose,7,Iowa,19,Appanoose,7,IowaAppanoose,fips-19-007
3,Audubon,9,Iowa,19,Audubon,9,IowaAudubon,fips-19-009
3,Benton,11,Iowa,19,Benton,11,IowaBenton,fips-19-011
3,Black Hawk,13,Iowa,19,Black Hawk,13,IowaBlack Hawk,fips-19-013
3,Boone,15,Iowa,19,Boone,15,IowaBoone,fips-19-015
3,Bremer,17,Iowa,19,Bremer,17,IowaBremer,fips-19-017
3,Buchanan,19,Iowa,19,Buchanan,19,IowaBuchanan,fips-19-019
3,Buena Vista,21,Iowa,19,Buena Vista,21,IowaBuena Vista,fips-19-021
3,Butler,23,Iowa,19,Butler,23,IowaButler,fips-19-023
3,Calhoun,25,Iowa,19,Calhoun,25,IowaCalhoun,fips-19-025
3,Carroll,27,Iowa,19,Carroll,27,IowaCarroll,fips-19-027
3,Cass,29,Iowa,19,Cass,29,IowaCass,fips-19-029
3,Cedar,31,Iowa,19,Cedar,31,IowaCedar,fips-19-031
3,Cerro Gordo,33,Iowa,19,Cerro Gordo,33,IowaCerro Gordo,fips-19-033
3,Cherokee,35,Iowa,19,Cherokee,35,IowaCherokee,fips-19-035
3,Chickasaw,37,Iowa,19,Chickasaw,37,IowaChickasaw,fips-19-037
3,Clarke,39,Iowa,19,Clarke,39,IowaClarke,fips-19-039
3,Clay,41,Iowa,19,Clay,41,IowaClay,fips-19-041
3,Clayton,43,Iowa,19,Clayton,43,IowaClayton,fips-19-043
3,Clinton,45,Iowa,19,Clinton,45,IowaClinton,fips-19-045
3,Crawford,47,Iowa,19,Crawford,47,IowaCrawford,fips-19-047
3,Dallas,49,Iowa,19,Dallas,49,IowaDallas,fips-19-049
3,Davis,51,Iowa,19,Davis,51,IowaDavis,fips-19-051
3,Decatur,53,Iowa,19,Decatur,53,IowaDecatur,fips-19-053
3,Delaware,55,Iowa,19,Delaware,55,IowaDelaware,fips-19-055
3,Des Moines,57,Iowa,19,Des Moines,57,IowaDes Moines,fips-19-057
3,Dickinson,59,Iowa,19,Dickinson,59,IowaDickinson,fips-19-059
3,Dubuque,61,Iowa,19,Dubuque,61,IowaDubuque,fips-19-061
3,Emmet,63,Iowa,19,Emmet,63,IowaEmmet,fips-19-063
3,Fayette,65,Iowa,19,Fayette,65,IowaFayette,fips-19-065
3,Floyd,67,Iowa,19,Floyd,67,IowaFloyd,fips-19-067
3,Franklin,69,Iowa,19,Franklin,69,IowaFranklin,fips-19-069
3,Fremont,71,Iowa,19,Fremont,71,IowaFremont,fips-19-071
3,Greene,73,Iowa,19,Greene,73,IowaGreene,fips-19-073
3,Grundy,75,Iowa,19,Grundy,75,IowaGrundy,fips-19-075
3,Guthrie,77,Iowa,19,Guthrie,77,IowaGuthrie,fips-19-077
3,Hamilton,79,Iowa,19,Hamilton,79,IowaHamilton,fips-19-079
3,Hancock,81,Iowa,19,Hancock,81,IowaHancock,fips-19-081
3,Hardin,83,Iowa,19,Hardin,83,IowaHardin,fips-19-083
3,Harrison,85,Iowa,19,Harrison,85,IowaHarrison,fips-19-085
3,Henry,87,Iowa,19,Henry,87,IowaHenry,fips-19-087
3,Howard,89,Iowa,19,Howard,89,IowaHoward,fips-19-089
3,Humboldt,91,Iowa,19,Humboldt,91,IowaHumboldt,fips-19-091
3,Ida,93,Iowa,19,Ida,93,IowaIda,fips-19-093
3,Iowa,95,Iowa,19,Iowa,95,IowaIowa,fips-19-095
3,Jackson,97,Iowa,19,Jackson,97,IowaJackson,fips-19-097
3,Jasper,99,Iowa,19,Jasper,99,IowaJasper,fips-19-099
3,Jefferson,101,Iowa,19,Jefferson,101,IowaJefferson,fips-19-101
3,Johnson,103,Iowa,19,Johnson,103,IowaJohnson,fips-19-103
3,Jones,105,Iowa,19,Jones,105,IowaJones,fips-19-105
3,Keokuk,107,Iowa,19,Keokuk,107,IowaKeokuk,fips-19-107
3,Kossuth,109,Iowa,19,Kossuth,109,IowaKossuth,fips-19-109
3,Lee,111,Iowa,19,Lee,111,IowaLee,fips-19-111
3,Linn,113,Iowa,19,Linn,113,IowaLinn,fips-19-113
3,Louisa,115,Iowa,19,Louisa,115,IowaLouisa,fips-19-115
3,Lucas,117,Iowa,19,Lucas,117,IowaLucas,fips-19-117
3,Lyon,119,Iowa,19,Lyon,119,IowaLyon,fips-19-119
3,Madison,121,Iowa,19,Madison,121,IowaMadison,fips-19-121
3,Mahaska,123,Iowa,19,Mahaska,123,IowaMahaska,fips-19-123
3,Marion,125,Iowa,19,Marion,125,IowaMarion,fips-19-125
3,Marshall,127,Iowa,19,Marshall,127,IowaMarshall,fips-19-127
3,Mills,129,Iowa,19,Mills,129,IowaMills,fips-19-129
3,Mitchell,131,Iowa,19,Mitchell,131,IowaMitchell,fips-19-131
3,Monona,133,Iowa,19,Monona,133,IowaMonona,fips-19-133
3,Monroe,135,Iowa,19,Monroe,135,IowaMonroe,fips-19-135
3,Montgomery,137,Iowa,19,Montgomery,137,IowaMontgomery,fips-19-137
3,Muscatine,139,Iowa,19,Muscatine,139,IowaMuscatine,fips-19-139
3,O'Brien,141,Iowa,19,O'Brien,141,IowaO'Brien,fips-19-141
3,Osceola,143,Iowa,19,Osceola,143,IowaOsceola,fips-19-143
3,Page,145,Iowa,19,Page,145,IowaPage,fips-19-145
3,Palo Alto,147,Iowa,19,Palo Alto,147,IowaPalo Alto,fips-19-147
3,Plymouth,149,Iowa,19,Plymouth,149,IowaPlymouth,fips-19-149
3,Pocahontas,151,Iowa,19,Pocahontas,151,IowaPocahontas,fips-19-151
3,Polk,153,Iowa,19,Polk,153,IowaPolk,fips-19-153
3,Pottawattamie,155,Iowa,19,Pottawattamie,155,IowaPottawattamie,fips-19-155
3,Poweshiek,157,Iowa,19,Poweshiek,157,IowaPoweshiek,fips-19-157
3,Ringgold,159,Iowa,19,Ringgold,159,IowaRinggold,fips-19-159
3,Sac,161,Iowa,19,Sac,161,IowaSac,fips-19-161
3,Scott,163,Iowa,19,Scott,163,IowaScott,fips-19-163
3,Shelby,165,Iowa,19,Shelby,165,IowaShelby,fips-19-165
3,Sioux,167,Iowa,19,Sioux,167,IowaSioux,fips-19-167
3,Story,169,Iowa,19,Story,169,IowaStory,fips-19-169
3,Tama,171,Iowa,19,Tama,171,IowaTama,fips-19-171
3,Taylor,173,Iowa,19,Taylor,173,IowaTaylor,fips-19-173
3,Union,175,Iowa,19,Union,175,IowaUnion,fips-19-175
3,Van Buren,177,Iowa,19,Van Buren,177,IowaVan Buren,fips-19-177
3,Wapello,179,Iowa,19,Wapello,179,IowaWapello,fips-19-179
3,Warren,181,Iowa,19,Warren,181,IowaWarren,fips-19-181
3,Washington,183,Iowa,19,Washington,183,IowaWashington,fips-19-183
3,Wayne,185,Iowa,19,Wayne,185,IowaWayne,fips-19-185
3,Webster,187,Iowa,19,Webster,187,IowaWebster,fips-19-187
3,Winnebago,189,Iowa,19,Winnebago,189,IowaWinnebago,fips-19-189
3,Winneshiek,191,Iowa,19,Winneshiek,191,IowaWinneshiek,fips-19-191
3,Woodbury,193,Iowa,19,Woodbury,193,IowaWoodbury,fips-19-193
3,Worth,195,Iowa,19,Worth,195,IowaWorth,fips-19-195
3,Wright,197,Iowa,19,Wright,197,IowaWright,fips-19-197
2,Kansas,20,Kansas,20,,0,Kansas,fips-20-00
3,Allen,1,Kansas,20,Allen,1,KansasAllen,fips-20-001
3,Anderson,3,Kansas,20,Anderson,3,KansasAnderson,fips-20-003
3,Atchison,5,Kansas,20,Atchison,5,KansasAtchison,fips-20-005
3,Barber,7,Kansas,20,Barber,7,KansasBarber,fips-20-007
3,Barton,9,Kansas,20,Barton,9,KansasBarton,fips-20-009
3,Bourbon,11,Kansas,20,Bourbon,11,KansasBourbon,fips-20-011
3,Brown,13,Kansas,20,Brown,13,KansasBrown,fips-20-013
3,Butler,15,Kansas,20,Butler,15,KansasButler,fips-20-015
3,Chase,17,Kansas,20,Chase,17,KansasChase,fips-20-017
3,Chautauqua,19,Kansas,20,Chautauqua,19,KansasChautauqua,fips-20-019
3,Cherokee,21,Kansas,20,Cherokee,21,KansasCherokee,fips-20-021
3,Cheyenne,23,Kansas,20,Cheyenne,23,KansasCheyenne,fips-20-023
3,Clark,25,Kansas,20,Clark,25,KansasClark,fips-20-025
3,Clay,27,Kansas,20,Clay,27,KansasClay,fips-20-027
3,Cloud,29,Kansas,20,Cloud,29,KansasCloud,fips-20-029
3,Coffey,31,Kansas,20,Coffey,31,KansasCoffey,fips-20-031
3,Comanche,33,Kansas,20,Comanche,33,KansasComanche,fips-20-033
3,Cowley,35,Kansas,20,Cowley,35,KansasCowley,fips-20-035
3,Crawford,37,Kansas,20,Crawford,37,KansasCrawford,fips-20-037
3,Decatur,39,Kansas,20,Decatur,39,KansasDecatur,fips-20-039
3,Dickinson,41,Kansas,20,Dickinson,41,KansasDickinson,fips-20-041
3,Doniphan,43,Kansas,20,Doniphan,43,KansasDoniphan,fips-20-043
3,Douglas,45,Kansas,20,Douglas,45,KansasDouglas,fips-20-045
3,Edwards,47,Kansas,20,Edwards,47,KansasEdwards,fips-20-047
3,Elk,49,Kansas,20,Elk,49,KansasElk,fips-20-049
3,Ellis,51,Kansas,20,Ellis,51,KansasEllis,fips-20-051
3,Ellsworth,53,Kansas,20,Ellsworth,53,KansasEllsworth,fips-20-053
3,Finney,55,Kansas,20,Finney,55,KansasFinney,fips-20-055
3,Ford,57,Kansas,20,Ford,57,KansasFord,fips-20-057
3,Franklin,59,Kansas,20,Franklin,59,KansasFranklin,fips-20-059
3,Geary,61,Kansas,20,Geary,61,KansasGeary,fips-20-061
3,Gove,63,Kansas,20,Gove,63,KansasGove,fips-20-063
3,Graham,65,Kansas,20,Graham,65,KansasGraham,fips-20-065
3,Grant,67,Kansas,20,Grant,67,KansasGrant,fips-20-067
3,Gray,69,Kansas,20,Gray,69,KansasGray,fips-20-069
3,Greeley,71,Kansas,20,Greeley,71,KansasGreeley,fips-20-071
3,Greenwood,73,Kansas,20,Greenwood,73,KansasGreenwood,fips-20-073
3,Hamilton,75,Kansas,20,Hamilton,75,KansasHamilton,fips-20-075
3,Harper,77,Kansas,20,Harper,77,KansasHarper,fips-20-077
3,Harvey,79,Kansas,20,Harvey,79,KansasHarvey,fips-20-079
3,Haskell,81,Kansas,20,Haskell,81,KansasHaskell,fips-20-081
3,Hodgeman,83,Kansas,20,Hodgeman,83,KansasHodgeman,fips-20-083
3,Jackson,85,Kansas,20,Jackson,85,KansasJackson,fips-20-085
3,Jefferson,87,Kansas,20,Jefferson,87,KansasJefferson,fips-20-087
3,Jewell,89,Kansas,20,Jewell,89,KansasJewell,fips-20-089
3,Johnson,91,Kansas,20,Johnson,91,KansasJohnson,fips-20-091
3,Kearny,93,Kansas,20,Kearny,93,KansasKearny,fips-20-093
3,Kingman,95,Kansas,20,Kingman,95,KansasKingman,fips-20-095
3,Kiowa,97,Kansas,20,Kiowa,97,KansasKiowa,fips-20-097
3,Labette,99,Kansas,20,Labette,99,KansasLabette,fips-20-099
3,Lane,101,Kansas,20,Lane,101,KansasLane,fips-20-101
3,Leavenworth,103,Kansas,20,Leavenworth,103,KansasLeavenworth,fips-20-103
3,Lincoln,105,Kansas,20,Lincoln,105,KansasLincoln,fips-20-105
3,Linn,107,Kansas,20,Linn,107,KansasLinn,fips-20-107
3,Logan,109,Kansas,20,Logan,109,KansasLogan,fips-20-109
3,Lyon,111,Kansas,20,Lyon,111,KansasLyon,fips-20-111
3,McPherson,113,Kansas,20,McPherson,113,KansasMcPherson,fips-20-113
3,Marion,115,Kansas,20,Marion,115,KansasMarion,fips-20-115
3,Marshall,117,Kansas,20,Marshall,117,KansasMarshall,fips-20-117
3,Meade,119,Kansas,20,Meade,119,KansasMeade,fips-20-119
3,Miami,121,Kansas,20,Miami,121,KansasMiami,fips-20-121
3,Mitchell,123,Kansas,20,Mitchell,123,KansasMitchell,fips-20-123
3,Montgomery,125,Kansas,20,Montgomery,125,KansasMontgomery,fips-20-125
3,Morris,127,Kansas,20,Morris,127,KansasMorris,fips-20-127
3,Morton,129,Kansas,20,Morton,129,KansasMorton,fips-20-129
3,Nemaha,131,Kansas,20,Nemaha,131,KansasNemaha,fips-20-131
3,Neosho,133,Kansas,20,Neosho,133,KansasNeosho,fips-20-133
3,Ness,135,Kansas,20,Ness,135,KansasNess,fips-20-135
3,Norton,137,Kansas,20,Norton,137,KansasNorton,fips-20-137
3,Osage,139,Kansas,20,Osage,139,KansasOsage,fips-20-139
3,Osborne,141,Kansas,20,Osborne,141,KansasOsborne,fips-20-141
3,Ottawa,143,Kansas,20,Ottawa,143,KansasOttawa,fips-20-143
3,Pawnee,145,Kansas,20,Pawnee,145,KansasPawnee,fips-20-145
3,Phillips,147,Kansas,20,Phillips,147,KansasPhillips,fips-20-147
3,Pottawatomie,149,Kansas,20,Pottawatomie,149,KansasPottawatomie,fips-20-149
3,Pratt,151,Kansas,20,Pratt,151,KansasPratt,fips-20-151
3,Rawlins,153,Kansas,20,Rawlins,153,KansasRawlins,fips-20-153
3,Reno,155,Kansas,20,Reno,155,KansasReno,fips-20-155
3,Republic,157,Kansas,20,Republic,157,KansasRepublic,fips-20-157
3,Rice,159,Kansas,20,Rice,159,KansasRice,fips-20-159
3,Riley,161,Kansas,20,Riley,161,KansasRiley,fips-20-161
3,Rooks,163,Kansas,20,Rooks,163,KansasRooks,fips-20-163
3,Rush,165,Kansas,20,Rush,165,KansasRush,fips-20-165
3,Russell,167,Kansas,20,Russell,167,KansasRussell,fips-20-167
3,Saline,169,Kansas,20,Saline,169,KansasSaline,fips-20-169
3,Scott,171,Kansas,20,Scott,171,KansasScott,fips-20-171
3,Sedgwick,173,Kansas,20,Sedgwick,173,KansasSedgwick,fips-20-173
3,Seward,175,Kansas,20,Seward,175,KansasSeward,fips-20-175
3,Shawnee,177,Kansas,20,Shawnee,177,KansasShawnee,fips-20-177
3,Sheridan,179,Kansas,20,Sheridan,179,KansasSheridan,fips-20-179
3,Sherman,181,Kansas,20,Sherman,181,KansasSherman,fips-20-181
3,Smith,183,Kansas,20,Smith,183,KansasSmith,fips-20-183
3,Stafford,185,Kansas,20,Stafford,185,KansasStafford,fips-20-185
3,Stanton,187,Kansas,20,Stanton,187,KansasStanton,fips-20-187
3,Stevens,189,Kansas,20,Stevens,189,KansasStevens,fips-20-189
3,Sumner,191,Kansas,20,Sumner,191,KansasSumner,fips-20-191
3,Thomas,193,Kansas,20,Thomas,193,KansasThomas,fips-20-193
3,Trego,195,Kansas,20,Trego,195,KansasTrego,fips-20-195
3,Wabaunsee,197,Kansas,20,Wabaunsee,197,KansasWabaunsee,fips-20-197
3,Wallace,199,Kansas,20,Wallace,199,KansasWallace,fips-20-199
3,Washington,201,Kansas,20,Washington,201,KansasWashington,fips-20-201
3,Wichita,203,Kansas,20,Wichita,203,KansasWichita,fips-20-203
3,Wilson,205,Kansas,20,Wilson,205,KansasWilson,fips-20-205
3,Woodson,207,Kansas,20,Woodson,207,KansasWoodson,fips-20-207
3,Wyandotte,209,Kansas,20,Wyandotte,209,KansasWyandotte,fips-20-209
2,Kentucky,21,Kentucky,21,,0,Kentucky,fips-21-00
3,Adair,1,Kentucky,21,Adair,1,KentuckyAdair,fips-21-001
3,Allen,3,Kentucky,21,Allen,3,KentuckyAllen,fips-21-003
3,Anderson,5,Kentucky,21,Anderson,5,KentuckyAnderson,fips-21-005
3,Ballard,7,Kentucky,21,Ballard,7,KentuckyBallard,fips-21-007
3,Barren,9,Kentucky,21,Barren,9,KentuckyBarren,fips-21-009
3,Bath,11,Kentucky,21,Bath,11,KentuckyBath,fips-21-011
3,Bell,13,Kentucky,21,Bell,13,KentuckyBell,fips-21-013
3,Boone,15,Kentucky,21,Boone,15,KentuckyBoone,fips-21-015
3,Bourbon,17,Kentucky,21,Bourbon,17,KentuckyBourbon,fips-21-017
3,Boyd,19,Kentucky,21,Boyd,19,KentuckyBoyd,fips-21-019
3,Boyle,21,Kentucky,21,Boyle,21,KentuckyBoyle,fips-21-021
3,Bracken,23,Kentucky,21,Bracken,23,KentuckyBracken,fips-21-023
3,Breathitt,25,Kentucky,21,Breathitt,25,KentuckyBreathitt,fips-21-025
3,Breckinridge,27,Kentucky,21,Breckinridge,27,KentuckyBreckinridge,fips-21-027
3,Bullitt,29,Kentucky,21,Bullitt,29,KentuckyBullitt,fips-21-029
3,Butler,31,Kentucky,21,Butler,31,KentuckyButler,fips-21-031
3,Caldwell,33,Kentucky,21,Caldwell,33,KentuckyCaldwell,fips-21-033
3,Calloway,35,Kentucky,21,Calloway,35,KentuckyCalloway,fips-21-035
3,Campbell,37,Kentucky,21,Campbell,37,KentuckyCampbell,fips-21-037
3,Carlisle,39,Kentucky,21,Carlisle,39,KentuckyCarlisle,fips-21-039
3,Carroll,41,Kentucky,21,Carroll,41,KentuckyCarroll,fips-21-041
3,Carter,43,Kentucky,21,Carter,43,KentuckyCarter,fips-21-043
3,Casey,45,Kentucky,21,Casey,45,KentuckyCasey,fips-21-045
3,Christian,47,Kentucky,21,Christian,47,KentuckyChristian,fips-21-047
3,Clark,49,Kentucky,21,Clark,49,KentuckyClark,fips-21-049
3,Clay,51,Kentucky,21,Clay,51,KentuckyClay,fips-21-051
3,Clinton,53,Kentucky,21,Clinton,53,KentuckyClinton,fips-21-053
3,Crittenden,55,Kentucky,21,Crittenden,55,KentuckyCrittenden,fips-21-055
3,Cumberland,57,Kentucky,21,Cumberland,57,KentuckyCumberland,fips-21-057
3,Daviess,59,Kentucky,21,Daviess,59,KentuckyDaviess,fips-21-059
3,Edmonson,61,Kentucky,21,Edmonson,61,KentuckyEdmonson,fips-21-061
3,Elliott,63,Kentucky,21,Elliott,63,KentuckyElliott,fips-21-063
3,Estill,65,Kentucky,21,Estill,65,KentuckyEstill,fips-21-065
3,Fayette,67,Kentucky,21,Fayette,67,KentuckyFayette,fips-21-067
3,Fleming,69,Kentucky,21,Fleming,69,KentuckyFleming,fips-21-069
3,Floyd,71,Kentucky,21,Floyd,71,KentuckyFloyd,fips-21-071
3,Franklin,73,Kentucky,21,Franklin,73,KentuckyFranklin,fips-21-073
3,Fulton,75,Kentucky,21,Fulton,75,KentuckyFulton,fips-21-075
3,Gallatin,77,Kentucky,21,Gallatin,77,KentuckyGallatin,fips-21-077
3,Garrard,79,Kentucky,21,Garrard,79,KentuckyGarrard,fips-21-079
3,Grant,81,Kentucky,21,Grant,81,KentuckyGrant,fips-21-081
3,Graves,83,Kentucky,21,Graves,83,KentuckyGraves,fips-21-083
3,Grayson,85,Kentucky,21,Grayson,85,KentuckyGrayson,fips-21-085
3,Green,87,Kentucky,21,Green,87,KentuckyGreen,fips-21-087
3,Greenup,89,Kentucky,21,Greenup,89,KentuckyGreenup,fips-21-089
3,Hancock,91,Kentucky,21,Hancock,91,KentuckyHancock,fips-21-091
3,Hardin,93,Kentucky,21,Hardin,93,KentuckyHardin,fips-21-093
3,Harlan,95,Kentucky,21,Harlan,95,KentuckyHarlan,fips-21-095
3,Harrison,97,Kentucky,21,Harrison,97,KentuckyHarrison,fips-21-097
3,Hart,99,Kentucky,21,Hart,99,KentuckyHart,fips-21-099
3,Henderson,101,Kentucky,21,Henderson,101,KentuckyHenderson,fips-21-101
3,Henry,103,Kentucky,21,Henry,103,KentuckyHenry,fips-21-103
3,Hickman,105,Kentucky,21,Hickman,105,KentuckyHickman,fips-21-105
3,Hopkins,107,Kentucky,21,Hopkins,107,KentuckyHopkins,fips-21-107
3,Jackson,109,Kentucky,21,Jackson,109,KentuckyJackson,fips-21-109
3,Jefferson,111,Kentucky,21,Jefferson,111,KentuckyJefferson,fips-21-111
3,Jessamine,113,Kentucky,21,Jessamine,113,KentuckyJessamine,fips-21-113
3,Johnson,115,Kentucky,21,Johnson,115,KentuckyJohnson,fips-21-115
3,Kenton,117,Kentucky,21,Kenton,117,KentuckyKenton,fips-21-117
3,Knott,119,Kentucky,21,Knott,119,KentuckyKnott,fips-21-119
3,Knox,121,Kentucky,21,Knox,121,KentuckyKnox,fips-21-121
3,Larue,123,Kentucky,21,Larue,123,KentuckyLarue,fips-21-123
3,Laurel,125,Kentucky,21,Laurel,125,KentuckyLaurel,fips-21-125
3,Lawrence,127,Kentucky,21,Lawrence,127,KentuckyLawrence,fips-21-127
3,Lee,129,Kentucky,21,Lee,129,KentuckyLee,fips-21-129
3,Leslie,131,Kentucky,21,Leslie,131,KentuckyLeslie,fips-21-131
3,Letcher,133,Kentucky,21,Letcher,133,KentuckyLetcher,fips-21-133
3,Lewis,135,Kentucky,21,Lewis,135,KentuckyLewis,fips-21-135
3,Lincoln,137,Kentucky,21,Lincoln,137,KentuckyLincoln,fips-21-137
3,Livingston,139,Kentucky,21,Livingston,139,KentuckyLivingston,fips-21-139
